datetimeFrom_utc,datetimeFrom_local,datetimeTo_utc,datetimeTo_local,co µg/m³,pm25 µg/m³,no2 µg/m³,pm10 µg/m³
2024-04-02T12:00:00Z,2024-04-02T19:00:00+07:00,2024-04-02T13:00:00Z,2024-04-02T20:00:00+07:00,727.0,39.9,71.5,44.3
2024-04-02T13:00:00Z,2024-04-02T20:00:00+07:00,2024-04-02T14:00:00Z,2024-04-02T21:00:00+07:00,673.0,37.9,65.3,42.0
2024-04-02T14:00:00Z,2024-04-02T21:00:00+07:00,2024-04-02T15:00:00Z,2024-04-02T22:00:00+07:00,543.0,39.1,70.7,43.4
2024-04-02T15:00:00Z,2024-04-02T22:00:00+07:00,2024-04-02T16:00:00Z,2024-04-02T23:00:00+07:00,508.0,34.8,70.7,38.7
2024-04-02T16:00:00Z,2024-04-02T23:00:00+07:00,2024-04-02T17:00:00Z,2024-04-03T00:00:00+07:00,399.0,33.1,63.8,36.9
2024-04-02T17:00:00Z,2024-04-03T00:00:00+07:00,2024-04-02T18:00:00Z,2024-04-03T01:00:00+07:00,340.0,33.0,58.4,36.7
2024-04-02T18:00:00Z,2024-04-03T01:00:00+07:00,2024-04-02T19:00:00Z,2024-04-03T02:00:00+07:00,270.0,33.7,55.5,12.9
2024-04-02T19:00:00Z,2024-04-03T02:00:00+07:00,2024-04-02T20:00:00Z,2024-04-03T03:00:00+07:00,410.0,38.2,79.2,42.4
2024-04-02T20:00:00Z,2024-04-03T03:00:00+07:00,2024-04-02T21:00:00Z,2024-04-03T04:00:00+07:00,450.0,40.3,146.0,15.1
2024-04-02T21:00:00Z,2024-04-03T04:00:00+07:00,2024-04-02T22:00:00Z,2024-04-03T05:00:00+07:00,627.0,40.3,196.0,44.8
2024-04-02T22:00:00Z,2024-04-03T05:00:00+07:00,2024-04-02T23:00:00Z,2024-04-03T06:00:00+07:00,793.0,42.2,210.0,46.8
2024-04-02T23:00:00Z,2024-04-03T06:00:00+07:00,2024-04-03T00:00:00Z,2024-04-03T07:00:00+07:00,845.0,87.5,79.7,96.1
2024-04-03T00:00:00Z,2024-04-03T07:00:00+07:00,2024-04-03T01:00:00Z,2024-04-03T08:00:00+07:00,816.0,56.9,36.5,62.8
2024-04-03T01:00:00Z,2024-04-03T08:00:00+07:00,2024-04-03T02:00:00Z,2024-04-03T09:00:00+07:00,813.0,51.9,51.3,57.3
2024-04-03T02:00:00Z,2024-04-03T09:00:00+07:00,2024-04-03T03:00:00Z,2024-04-03T10:00:00+07:00,984.0,64.0,91.9,70.3
2024-04-03T03:00:00Z,2024-04-03T10:00:00+07:00,2024-04-03T04:00:00Z,2024-04-03T11:00:00+07:00,1420.0,85.0,75.0,91.3
2024-04-03T04:00:00Z,2024-04-03T11:00:00+07:00,2024-04-03T05:00:00Z,2024-04-03T12:00:00+07:00,1620.0,81.2,67.8,87.4
2024-04-03T05:00:00Z,2024-04-03T12:00:00+07:00,2024-04-03T06:00:00Z,2024-04-03T13:00:00+07:00,1060.0,68.3,59.3,25.1
2024-04-03T06:00:00Z,2024-04-03T13:00:00+07:00,2024-04-03T07:00:00Z,2024-04-03T14:00:00+07:00,768.0,66.0,52.4,67.2
2024-04-03T07:00:00Z,2024-04-03T14:00:00+07:00,2024-04-03T08:00:00Z,2024-04-03T15:00:00+07:00,726.0,66.1,55.3,69.8
2024-04-03T08:00:00Z,2024-04-03T15:00:00+07:00,2024-04-03T09:00:00Z,2024-04-03T16:00:00+07:00,811.0,68.2,54.1,74.8
2024-04-03T09:00:00Z,2024-04-03T16:00:00+07:00,2024-04-03T10:00:00Z,2024-04-03T17:00:00+07:00,696.0,50.4,75.7,21.9
2024-04-03T10:00:00Z,2024-04-03T17:00:00+07:00,2024-04-03T11:00:00Z,2024-04-03T18:00:00+07:00,693.0,40.1,41.5,45.4
2024-04-03T11:00:00Z,2024-04-03T18:00:00+07:00,2024-04-03T12:00:00Z,2024-04-03T19:00:00+07:00,721.0,39.6,83.7,44.0
2024-04-03T12:00:00Z,2024-04-03T19:00:00+07:00,2024-04-03T13:00:00Z,2024-04-03T20:00:00+07:00,599.0,34.9,84.9,38.7
2024-04-03T13:00:00Z,2024-04-03T20:00:00+07:00,2024-04-03T14:00:00Z,2024-04-03T21:00:00+07:00,627.0,35.4,64.9,39.3
2024-04-03T14:00:00Z,2024-04-03T21:00:00+07:00,2024-04-03T15:00:00Z,2024-04-03T22:00:00+07:00,486.0,32.9,57.6,36.7
2024-04-03T15:00:00Z,2024-04-03T22:00:00+07:00,2024-04-03T16:00:00Z,2024-04-03T23:00:00+07:00,431.0,36.3,73.6,40.3
2024-04-03T16:00:00Z,2024-04-03T23:00:00+07:00,2024-04-03T17:00:00Z,2024-04-04T00:00:00+07:00,410.0,43.4,97.6,48.1
2024-04-03T17:00:00Z,2024-04-04T00:00:00+07:00,2024-04-03T18:00:00Z,2024-04-04T01:00:00+07:00,304.0,47.0,84.1,52.0
2024-04-03T18:00:00Z,2024-04-04T01:00:00+07:00,2024-04-03T19:00:00Z,2024-04-04T02:00:00+07:00,338.0,47.9,106.0,53.0
2024-04-03T19:00:00Z,2024-04-04T02:00:00+07:00,2024-04-03T20:00:00Z,2024-04-04T03:00:00+07:00,364.0,47.6,97.5,52.6
2024-04-03T20:00:00Z,2024-04-04T03:00:00+07:00,2024-04-03T21:00:00Z,2024-04-04T04:00:00+07:00,500.0,49.1,135.0,54.2
2024-04-03T21:00:00Z,2024-04-04T04:00:00+07:00,2024-04-03T22:00:00Z,2024-04-04T05:00:00+07:00,429.0,51.4,101.0,56.8
2024-04-03T22:00:00Z,2024-04-04T05:00:00+07:00,2024-04-03T23:00:00Z,2024-04-04T06:00:00+07:00,573.0,47.7,149.0,52.7
2024-04-03T23:00:00Z,2024-04-04T06:00:00+07:00,2024-04-04T00:00:00Z,2024-04-04T07:00:00+07:00,575.0,46.0,115.0,50.9
2024-04-04T00:00:00Z,2024-04-04T07:00:00+07:00,2024-04-04T01:00:00Z,2024-04-04T08:00:00+07:00,738.0,50.3,73.4,55.6
2024-04-04T01:00:00Z,2024-04-04T08:00:00+07:00,2024-04-04T02:00:00Z,2024-04-04T09:00:00+07:00,1040.0,56.3,53.1,62.2
2024-04-04T02:00:00Z,2024-04-04T09:00:00+07:00,2024-04-04T03:00:00Z,2024-04-04T10:00:00+07:00,1060.0,57.5,79.4,63.3
2024-04-04T03:00:00Z,2024-04-04T10:00:00+07:00,2024-04-04T04:00:00Z,2024-04-04T11:00:00+07:00,1070.0,72.0,68.0,23.0
2024-04-04T04:00:00Z,2024-04-04T11:00:00+07:00,2024-04-04T05:00:00Z,2024-04-04T12:00:00+07:00,872.0,81.3,50.8,84.7
2024-04-04T05:00:00Z,2024-04-04T12:00:00+07:00,2024-04-04T06:00:00Z,2024-04-04T13:00:00+07:00,806.0,80.0,49.9,81.9
2024-04-04T06:00:00Z,2024-04-04T13:00:00+07:00,2024-04-04T07:00:00Z,2024-04-04T14:00:00+07:00,737.0,82.2,53.4,83.7
2024-04-04T07:00:00Z,2024-04-04T14:00:00+07:00,2024-04-04T08:00:00Z,2024-04-04T15:00:00+07:00,730.0,86.2,48.3,88.8
2024-04-04T08:00:00Z,2024-04-04T15:00:00+07:00,2024-04-04T09:00:00Z,2024-04-04T16:00:00+07:00,591.0,66.5,54.1,70.0
2024-04-04T09:00:00Z,2024-04-04T16:00:00+07:00,2024-04-04T10:00:00Z,2024-04-04T17:00:00+07:00,614.0,42.6,69.7,48.0
2024-04-04T10:00:00Z,2024-04-04T17:00:00+07:00,2024-04-04T11:00:00Z,2024-04-04T18:00:00+07:00,522.0,32.2,71.3,35.9
2024-04-04T11:00:00Z,2024-04-04T18:00:00+07:00,2024-04-04T12:00:00Z,2024-04-04T19:00:00+07:00,645.0,35.1,102.0,39.0
2024-04-04T12:00:00Z,2024-04-04T19:00:00+07:00,2024-04-04T13:00:00Z,2024-04-04T20:00:00+07:00,468.0,31.7,95.6,35.3
2024-04-04T13:00:00Z,2024-04-04T20:00:00+07:00,2024-04-04T14:00:00Z,2024-04-04T21:00:00+07:00,386.0,33.0,70.4,36.8
2024-04-04T14:00:00Z,2024-04-04T21:00:00+07:00,2024-04-04T15:00:00Z,2024-04-04T22:00:00+07:00,435.0,36.6,68.0,40.6
2024-04-04T15:00:00Z,2024-04-04T22:00:00+07:00,2024-04-04T16:00:00Z,2024-04-04T23:00:00+07:00,274.0,31.9,55.3,29.5
2024-04-04T16:00:00Z,2024-04-04T23:00:00+07:00,2024-04-04T17:00:00Z,2024-04-05T00:00:00+07:00,241.0,30.8,55.9,34.4
2024-04-04T17:00:00Z,2024-04-05T00:00:00+07:00,2024-04-04T18:00:00Z,2024-04-05T01:00:00+07:00,208.0,29.4,68.0,32.8
2024-04-04T18:00:00Z,2024-04-05T01:00:00+07:00,2024-04-04T19:00:00Z,2024-04-05T02:00:00+07:00,171.0,27.3,70.1,30.5
2024-04-04T19:00:00Z,2024-04-05T02:00:00+07:00,2024-04-04T20:00:00Z,2024-04-05T03:00:00+07:00,166.0,24.9,73.2,27.9
2024-04-04T20:00:00Z,2024-04-05T03:00:00+07:00,2024-04-04T21:00:00Z,2024-04-05T04:00:00+07:00,111.0,23.6,50.1,26.5
2024-04-04T21:00:00Z,2024-04-05T04:00:00+07:00,2024-04-04T22:00:00Z,2024-04-05T05:00:00+07:00,295.0,26.8,42.3,30.0
2024-04-04T22:00:00Z,2024-04-05T05:00:00+07:00,2024-04-04T23:00:00Z,2024-04-05T06:00:00+07:00,360.0,28.7,46.3,32.1
2024-04-04T23:00:00Z,2024-04-05T06:00:00+07:00,2024-04-05T00:00:00Z,2024-04-05T07:00:00+07:00,656.0,32.2,50.1,35.9
2024-04-05T00:00:00Z,2024-04-05T07:00:00+07:00,2024-04-05T01:00:00Z,2024-04-05T08:00:00+07:00,504.0,21.7,51.5,24.4
2024-04-05T01:00:00Z,2024-04-05T08:00:00+07:00,2024-04-05T02:00:00Z,2024-04-05T09:00:00+07:00,552.0,26.7,60.9,29.9
2024-04-05T02:00:00Z,2024-04-05T09:00:00+07:00,2024-04-05T03:00:00Z,2024-04-05T10:00:00+07:00,392.0,22.9,67.9,25.8
2024-04-05T03:00:00Z,2024-04-05T10:00:00+07:00,2024-04-05T04:00:00Z,2024-04-05T11:00:00+07:00,350.0,22.0,75.7,24.8
2024-04-05T04:00:00Z,2024-04-05T11:00:00+07:00,2024-04-05T05:00:00Z,2024-04-05T12:00:00+07:00,250.0,21.5,63.9,24.3
2024-04-05T05:00:00Z,2024-04-05T12:00:00+07:00,2024-04-05T06:00:00Z,2024-04-05T13:00:00+07:00,257.0,20.0,84.8,22.5
2024-04-05T06:00:00Z,2024-04-05T13:00:00+07:00,2024-04-05T07:00:00Z,2024-04-05T14:00:00+07:00,238.0,19.1,85.0,21.7
2024-04-05T07:00:00Z,2024-04-05T14:00:00+07:00,2024-04-05T08:00:00Z,2024-04-05T15:00:00+07:00,226.0,17.0,69.6,19.4
2024-04-05T08:00:00Z,2024-04-05T15:00:00+07:00,2024-04-05T09:00:00Z,2024-04-05T16:00:00+07:00,313.0,29.8,62.9,33.3
2024-04-05T09:00:00Z,2024-04-05T16:00:00+07:00,2024-04-05T10:00:00Z,2024-04-05T17:00:00+07:00,457.0,41.4,61.0,45.9
2024-04-05T10:00:00Z,2024-04-05T17:00:00+07:00,2024-04-05T11:00:00Z,2024-04-05T18:00:00+07:00,481.0,35.3,74.2,39.3
2024-04-05T11:00:00Z,2024-04-05T18:00:00+07:00,2024-04-05T12:00:00Z,2024-04-05T19:00:00+07:00,457.0,33.2,70.7,36.9
2024-04-05T12:00:00Z,2024-04-05T19:00:00+07:00,2024-04-05T13:00:00Z,2024-04-05T20:00:00+07:00,367.0,31.1,57.5,34.7
2024-04-05T13:00:00Z,2024-04-05T20:00:00+07:00,2024-04-05T14:00:00Z,2024-04-05T21:00:00+07:00,429.0,34.3,54.9,38.2
2024-04-05T14:00:00Z,2024-04-05T21:00:00+07:00,2024-04-05T15:00:00Z,2024-04-05T22:00:00+07:00,338.0,32.6,57.0,36.3
2024-04-05T15:00:00Z,2024-04-05T22:00:00+07:00,2024-04-05T16:00:00Z,2024-04-05T23:00:00+07:00,261.0,30.2,53.0,33.6
2024-04-05T16:00:00Z,2024-04-05T23:00:00+07:00,2024-04-05T17:00:00Z,2024-04-06T00:00:00+07:00,262.0,26.9,58.1,30.0
2024-04-05T17:00:00Z,2024-04-06T00:00:00+07:00,2024-04-05T18:00:00Z,2024-04-06T01:00:00+07:00,244.0,25.5,53.7,28.5
2024-04-05T18:00:00Z,2024-04-06T01:00:00+07:00,2024-04-05T19:00:00Z,2024-04-06T02:00:00+07:00,239.0,26.0,55.8,29.1
2024-04-05T19:00:00Z,2024-04-06T02:00:00+07:00,2024-04-05T20:00:00Z,2024-04-06T03:00:00+07:00,236.0,21.8,51.8,24.6
2024-04-05T20:00:00Z,2024-04-06T03:00:00+07:00,2024-04-05T21:00:00Z,2024-04-06T04:00:00+07:00,226.0,23.2,43.1,26.1
2024-04-05T21:00:00Z,2024-04-06T04:00:00+07:00,2024-04-05T22:00:00Z,2024-04-06T05:00:00+07:00,222.0,24.5,46.1,27.5
2024-04-05T22:00:00Z,2024-04-06T05:00:00+07:00,2024-04-05T23:00:00Z,2024-04-06T06:00:00+07:00,270.0,32.4,47.3,36.1
2024-04-05T23:00:00Z,2024-04-06T06:00:00+07:00,2024-04-06T00:00:00Z,2024-04-06T07:00:00+07:00,422.0,37.6,47.3,41.7
2024-04-06T00:00:00Z,2024-04-06T07:00:00+07:00,2024-04-06T01:00:00Z,2024-04-06T08:00:00+07:00,562.0,33.5,52.7,37.3
2024-04-06T01:00:00Z,2024-04-06T08:00:00+07:00,2024-04-06T02:00:00Z,2024-04-06T09:00:00+07:00,693.0,32.5,57.3,36.1
2024-04-06T02:00:00Z,2024-04-06T09:00:00+07:00,2024-04-06T03:00:00Z,2024-04-06T10:00:00+07:00,542.0,28.4,72.4,31.7
2024-04-06T03:00:00Z,2024-04-06T10:00:00+07:00,2024-04-06T04:00:00Z,2024-04-06T11:00:00+07:00,450.0,24.9,85.6,23.5
2024-04-06T04:00:00Z,2024-04-06T11:00:00+07:00,2024-04-06T05:00:00Z,2024-04-06T12:00:00+07:00,379.0,26.0,66.2,29.0
2024-04-06T05:00:00Z,2024-04-06T12:00:00+07:00,2024-04-06T06:00:00Z,2024-04-06T13:00:00+07:00,372.0,26.6,62.5,29.9
2024-04-06T06:00:00Z,2024-04-06T13:00:00+07:00,2024-04-06T07:00:00Z,2024-04-06T14:00:00+07:00,432.0,27.5,68.3,31.0
2024-04-06T07:00:00Z,2024-04-06T14:00:00+07:00,2024-04-06T08:00:00Z,2024-04-06T15:00:00+07:00,553.0,29.5,70.8,32.9
2024-04-06T08:00:00Z,2024-04-06T15:00:00+07:00,2024-04-06T09:00:00Z,2024-04-06T16:00:00+07:00,338.0,26.2,63.1,29.3
2024-04-06T09:00:00Z,2024-04-06T16:00:00+07:00,2024-04-06T10:00:00Z,2024-04-06T17:00:00+07:00,365.0,26.4,67.7,29.6
2024-04-06T10:00:00Z,2024-04-06T17:00:00+07:00,2024-04-06T11:00:00Z,2024-04-06T18:00:00+07:00,366.0,23.9,57.5,26.8
2024-04-06T11:00:00Z,2024-04-06T18:00:00+07:00,2024-04-06T12:00:00Z,2024-04-06T19:00:00+07:00,362.0,25.2,61.0,9.9
2024-04-06T12:00:00Z,2024-04-06T19:00:00+07:00,2024-04-06T13:00:00Z,2024-04-06T20:00:00+07:00,363.0,28.0,58.8,31.3
2024-04-06T13:00:00Z,2024-04-06T20:00:00+07:00,2024-04-06T14:00:00Z,2024-04-06T21:00:00+07:00,367.0,28.9,46.6,32.3
2024-04-06T14:00:00Z,2024-04-06T21:00:00+07:00,2024-04-06T15:00:00Z,2024-04-06T22:00:00+07:00,373.0,36.4,45.4,40.4
2024-04-06T15:00:00Z,2024-04-06T22:00:00+07:00,2024-04-06T16:00:00Z,2024-04-06T23:00:00+07:00,338.0,21.7,43.1,24.4
2024-04-06T16:00:00Z,2024-04-06T23:00:00+07:00,2024-04-06T17:00:00Z,2024-04-07T00:00:00+07:00,315.0,19.8,44.0,22.3
2024-04-06T17:00:00Z,2024-04-07T00:00:00+07:00,2024-04-06T18:00:00Z,2024-04-07T01:00:00+07:00,318.0,17.8,44.6,20.2
2024-04-06T18:00:00Z,2024-04-07T01:00:00+07:00,2024-04-06T19:00:00Z,2024-04-07T02:00:00+07:00,303.0,16.3,47.6,16.8
2024-04-06T19:00:00Z,2024-04-07T02:00:00+07:00,2024-04-06T20:00:00Z,2024-04-07T03:00:00+07:00,268.0,19.3,48.8,21.9
2024-04-06T20:00:00Z,2024-04-07T03:00:00+07:00,2024-04-06T21:00:00Z,2024-04-07T04:00:00+07:00,250.0,21.2,43.5,23.9
2024-04-06T21:00:00Z,2024-04-07T04:00:00+07:00,2024-04-06T22:00:00Z,2024-04-07T05:00:00+07:00,333.0,21.2,44.7,23.9
2024-04-06T22:00:00Z,2024-04-07T05:00:00+07:00,2024-04-06T23:00:00Z,2024-04-07T06:00:00+07:00,396.0,23.0,45.2,25.8
2024-04-06T23:00:00Z,2024-04-07T06:00:00+07:00,2024-04-07T00:00:00Z,2024-04-07T07:00:00+07:00,497.0,26.5,42.8,29.6
2024-04-07T00:00:00Z,2024-04-07T07:00:00+07:00,2024-04-07T01:00:00Z,2024-04-07T08:00:00+07:00,514.0,26.6,52.1,29.8
2024-04-07T01:00:00Z,2024-04-07T08:00:00+07:00,2024-04-07T02:00:00Z,2024-04-07T09:00:00+07:00,627.0,26.4,59.9,29.6
2024-04-07T02:00:00Z,2024-04-07T09:00:00+07:00,2024-04-07T03:00:00Z,2024-04-07T10:00:00+07:00,769.0,30.0,64.1,33.5
2024-04-07T03:00:00Z,2024-04-07T10:00:00+07:00,2024-04-07T04:00:00Z,2024-04-07T11:00:00+07:00,663.0,25.2,67.0,28.2
2024-04-07T04:00:00Z,2024-04-07T11:00:00+07:00,2024-04-07T05:00:00Z,2024-04-07T12:00:00+07:00,779.0,24.8,69.6,27.8
2024-04-07T05:00:00Z,2024-04-07T12:00:00+07:00,2024-04-07T06:00:00Z,2024-04-07T13:00:00+07:00,702.0,31.1,56.9,34.7
2024-04-07T06:00:00Z,2024-04-07T13:00:00+07:00,2024-04-07T07:00:00Z,2024-04-07T14:00:00+07:00,554.0,29.2,54.7,32.6
2024-04-07T07:00:00Z,2024-04-07T14:00:00+07:00,2024-04-07T08:00:00Z,2024-04-07T15:00:00+07:00,594.0,35.4,32.8,39.4
2024-04-07T08:00:00Z,2024-04-07T15:00:00+07:00,2024-04-07T09:00:00Z,2024-04-07T16:00:00+07:00,544.0,35.9,31.5,37.3
2024-04-07T09:00:00Z,2024-04-07T16:00:00+07:00,2024-04-07T10:00:00Z,2024-04-07T17:00:00+07:00,484.0,47.4,53.1,52.5
2024-04-07T10:00:00Z,2024-04-07T17:00:00+07:00,2024-04-07T11:00:00Z,2024-04-07T18:00:00+07:00,511.0,47.9,57.4,53.0
2024-04-07T11:00:00Z,2024-04-07T18:00:00+07:00,2024-04-07T12:00:00Z,2024-04-07T19:00:00+07:00,546.0,41.8,53.8,46.3
2024-04-07T12:00:00Z,2024-04-07T19:00:00+07:00,2024-04-07T13:00:00Z,2024-04-07T20:00:00+07:00,516.0,36.8,52.8,40.9
2024-04-07T13:00:00Z,2024-04-07T20:00:00+07:00,2024-04-07T14:00:00Z,2024-04-07T21:00:00+07:00,586.0,32.6,50.5,36.3
2024-04-07T14:00:00Z,2024-04-07T21:00:00+07:00,2024-04-07T15:00:00Z,2024-04-07T22:00:00+07:00,501.0,33.7,47.0,37.5
2024-04-07T15:00:00Z,2024-04-07T22:00:00+07:00,2024-04-07T16:00:00Z,2024-04-07T23:00:00+07:00,559.0,31.4,46.3,35.0
2024-04-07T16:00:00Z,2024-04-07T23:00:00+07:00,2024-04-07T17:00:00Z,2024-04-08T00:00:00+07:00,431.0,25.7,47.8,28.8
2024-04-07T17:00:00Z,2024-04-08T00:00:00+07:00,2024-04-07T18:00:00Z,2024-04-08T01:00:00+07:00,345.0,23.2,48.5,26.1
2024-04-07T18:00:00Z,2024-04-08T01:00:00+07:00,2024-04-07T19:00:00Z,2024-04-08T02:00:00+07:00,309.0,25.8,48.8,28.9
2024-04-07T19:00:00Z,2024-04-08T02:00:00+07:00,2024-04-07T20:00:00Z,2024-04-08T03:00:00+07:00,389.0,27.3,50.1,30.5
2024-04-07T20:00:00Z,2024-04-08T03:00:00+07:00,2024-04-07T21:00:00Z,2024-04-08T04:00:00+07:00,355.0,20.2,46.1,22.9
2024-04-07T21:00:00Z,2024-04-08T04:00:00+07:00,2024-04-07T22:00:00Z,2024-04-08T05:00:00+07:00,388.0,5.7,50.6,7.0
2024-04-07T22:00:00Z,2024-04-08T05:00:00+07:00,2024-04-07T23:00:00Z,2024-04-08T06:00:00+07:00,390.0,4.8,42.7,6.0
2024-04-07T23:00:00Z,2024-04-08T06:00:00+07:00,2024-04-08T00:00:00Z,2024-04-08T07:00:00+07:00,425.0,3.9,43.5,5.1
2024-04-08T00:00:00Z,2024-04-08T07:00:00+07:00,2024-04-08T01:00:00Z,2024-04-08T08:00:00+07:00,622.0,4.2,53.3,5.3
2024-04-08T01:00:00Z,2024-04-08T08:00:00+07:00,2024-04-08T02:00:00Z,2024-04-08T09:00:00+07:00,649.0,5.1,59.0,6.4
2024-04-08T02:00:00Z,2024-04-08T09:00:00+07:00,2024-04-08T03:00:00Z,2024-04-08T10:00:00+07:00,519.0,5.2,64.2,6.5
2024-04-08T03:00:00Z,2024-04-08T10:00:00+07:00,2024-04-08T04:00:00Z,2024-04-08T11:00:00+07:00,502.0,5.1,71.9,6.4
2024-04-08T04:00:00Z,2024-04-08T11:00:00+07:00,2024-04-08T05:00:00Z,2024-04-08T12:00:00+07:00,522.0,6.0,62.1,7.3
2024-04-08T05:00:00Z,2024-04-08T12:00:00+07:00,2024-04-08T06:00:00Z,2024-04-08T13:00:00+07:00,606.0,7.1,53.6,10.2
2024-04-08T06:00:00Z,2024-04-08T13:00:00+07:00,2024-04-08T07:00:00Z,2024-04-08T14:00:00+07:00,570.0,7.3,55.6,10.1
2024-04-08T07:00:00Z,2024-04-08T14:00:00+07:00,2024-04-08T08:00:00Z,2024-04-08T15:00:00+07:00,617.0,8.4,70.4,4.4
2024-04-08T08:00:00Z,2024-04-08T15:00:00+07:00,2024-04-08T09:00:00Z,2024-04-08T16:00:00+07:00,658.0,9.2,59.0,12.8
2024-04-08T09:00:00Z,2024-04-08T16:00:00+07:00,2024-04-08T10:00:00Z,2024-04-08T17:00:00+07:00,636.0,11.4,39.0,16.4
2024-04-08T10:00:00Z,2024-04-08T17:00:00+07:00,2024-04-08T11:00:00Z,2024-04-08T18:00:00+07:00,889.0,16.2,43.8,21.9
2024-04-08T11:00:00Z,2024-04-08T18:00:00+07:00,2024-04-08T12:00:00Z,2024-04-08T19:00:00+07:00,1310.0,20.5,65.2,23.9
2024-04-08T12:00:00Z,2024-04-08T19:00:00+07:00,2024-04-08T13:00:00Z,2024-04-08T20:00:00+07:00,1600.0,76.2,80.1,83.7
2024-04-08T13:00:00Z,2024-04-08T20:00:00+07:00,2024-04-08T14:00:00Z,2024-04-08T21:00:00+07:00,1730.0,93.7,92.7,103.0
2024-04-08T14:00:00Z,2024-04-08T21:00:00+07:00,2024-04-08T15:00:00Z,2024-04-08T22:00:00+07:00,1260.0,32.9,93.0,36.6
2024-04-08T15:00:00Z,2024-04-08T22:00:00+07:00,2024-04-08T16:00:00Z,2024-04-08T23:00:00+07:00,766.0,22.2,77.1,25.0
2024-04-08T16:00:00Z,2024-04-08T23:00:00+07:00,2024-04-08T17:00:00Z,2024-04-09T00:00:00+07:00,791.0,29.3,82.5,32.7
2024-04-08T17:00:00Z,2024-04-09T00:00:00+07:00,2024-04-08T18:00:00Z,2024-04-09T01:00:00+07:00,563.0,18.4,68.0,20.9
2024-04-08T18:00:00Z,2024-04-09T01:00:00+07:00,2024-04-08T19:00:00Z,2024-04-09T02:00:00+07:00,462.0,16.9,61.9,19.2
2024-04-08T19:00:00Z,2024-04-09T02:00:00+07:00,2024-04-08T20:00:00Z,2024-04-09T03:00:00+07:00,416.0,16.2,54.1,18.5
2024-04-08T20:00:00Z,2024-04-09T03:00:00+07:00,2024-04-08T21:00:00Z,2024-04-09T04:00:00+07:00,549.0,18.6,32.9,21.1
2024-04-08T21:00:00Z,2024-04-09T04:00:00+07:00,2024-04-08T22:00:00Z,2024-04-09T05:00:00+07:00,428.0,14.5,17.0,16.6
2024-04-08T22:00:00Z,2024-04-09T05:00:00+07:00,2024-04-08T23:00:00Z,2024-04-09T06:00:00+07:00,519.0,17.7,21.1,20.0
2024-04-08T23:00:00Z,2024-04-09T06:00:00+07:00,2024-04-09T00:00:00Z,2024-04-09T07:00:00+07:00,709.0,20.3,23.4,23.0
2024-04-09T00:00:00Z,2024-04-09T07:00:00+07:00,2024-04-09T01:00:00Z,2024-04-09T08:00:00+07:00,916.0,20.6,28.7,23.3
2024-04-09T01:00:00Z,2024-04-09T08:00:00+07:00,2024-04-09T02:00:00Z,2024-04-09T09:00:00+07:00,1020.0,22.4,70.9,25.2
2024-04-09T02:00:00Z,2024-04-09T09:00:00+07:00,2024-04-09T03:00:00Z,2024-04-09T10:00:00+07:00,901.0,26.3,65.1,29.4
2024-04-09T03:00:00Z,2024-04-09T10:00:00+07:00,2024-04-09T04:00:00Z,2024-04-09T11:00:00+07:00,794.0,23.4,67.1,26.4
2024-04-09T04:00:00Z,2024-04-09T11:00:00+07:00,2024-04-09T05:00:00Z,2024-04-09T12:00:00+07:00,606.0,23.4,73.3,26.3
2024-04-09T05:00:00Z,2024-04-09T12:00:00+07:00,2024-04-09T06:00:00Z,2024-04-09T13:00:00+07:00,789.0,31.3,76.7,27.9
2024-04-09T06:00:00Z,2024-04-09T13:00:00+07:00,2024-04-09T07:00:00Z,2024-04-09T14:00:00+07:00,764.0,29.1,91.5,32.1
2024-04-09T07:00:00Z,2024-04-09T14:00:00+07:00,2024-04-09T08:00:00Z,2024-04-09T15:00:00+07:00,799.0,35.6,74.4,37.1
2024-04-09T08:00:00Z,2024-04-09T15:00:00+07:00,2024-04-09T09:00:00Z,2024-04-09T16:00:00+07:00,917.0,37.4,56.3,41.2
2024-04-09T09:00:00Z,2024-04-09T16:00:00+07:00,2024-04-09T10:00:00Z,2024-04-09T17:00:00+07:00,939.0,41.9,63.0,39.1
2024-04-09T10:00:00Z,2024-04-09T17:00:00+07:00,2024-04-09T11:00:00Z,2024-04-09T18:00:00+07:00,1010.0,48.1,74.9,53.1
2024-04-09T11:00:00Z,2024-04-09T18:00:00+07:00,2024-04-09T12:00:00Z,2024-04-09T19:00:00+07:00,1100.0,48.9,62.1,54.0
2024-04-09T12:00:00Z,2024-04-09T19:00:00+07:00,2024-04-09T13:00:00Z,2024-04-09T20:00:00+07:00,1030.0,49.0,60.8,54.2
2024-04-09T13:00:00Z,2024-04-09T20:00:00+07:00,2024-04-09T14:00:00Z,2024-04-09T21:00:00+07:00,1160.0,51.5,59.2,56.9
2024-04-09T14:00:00Z,2024-04-09T21:00:00+07:00,2024-04-09T15:00:00Z,2024-04-09T22:00:00+07:00,1010.0,51.2,55.2,56.6
2024-04-09T15:00:00Z,2024-04-09T22:00:00+07:00,2024-04-09T16:00:00Z,2024-04-09T23:00:00+07:00,943.0,53.4,64.7,58.9
2024-04-09T16:00:00Z,2024-04-09T23:00:00+07:00,2024-04-09T17:00:00Z,2024-04-10T00:00:00+07:00,822.0,52.2,63.9,57.7
